time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
26267,0.637328,-0.109800,0.811544,-5.320000,-32.830002,-0.140000
26329,0.684664,-0.127368,0.802760,-1.470000,-37.099998,-1.120000
26390,0.709064,-0.119072,0.739320,-17.360001,-35.700001,-3.570000
26451,0.735904,-0.121024,0.702720,-3.080000,-36.610001,-4.270000
26513,0.757864,-0.121024,0.700768,1.680000,-31.780001,-0.700000
26586,0.759328,-0.112240,0.647576,-7.280000,-32.970001,-1.470000
26648,0.778848,-0.094672,0.643184,-0.700000,-31.850000,-1.050000
26709,0.820328,-0.104920,0.619272,8.820000,-29.680000,-0.350000
26771,0.824720,-0.115168,0.564616,-0.280000,-18.340000,0.560000
26833,0.838384,-0.125904,0.529968,-3.990000,-20.090000,-1.610000
26895,0.839360,-0.107360,0.534360,-4.970000,-19.180000,-2.380000
26956,0.863760,-0.108336,0.514840,2.870000,-23.100000,-1.400000
27018,0.887184,-0.098088,0.503616,5.460000,-28.139999,-1.960000
27091,0.896944,-0.100040,0.456280,3.710000,-22.959999,-2.100000
27153,0.899872,-0.097600,0.435784,8.890000,-20.930000,-0.140000
27214,0.915976,-0.097112,0.414800,3.080000,-22.400000,1.330000
27276,0.934520,-0.092720,0.393816,4.410000,-13.300000,-0.140000
27338,0.920856,-0.096624,0.366000,-2.870000,4.620000,1.890000
27400,0.916952,-0.103944,0.384056,3.080000,25.760000,6.090000
27462,0.901336,-0.102968,0.448472,-4.690000,46.759998,4.970000
27524,0.871568,-0.106872,0.486048,-5.320000,60.200001,1.820000
27598,0.805200,-0.140544,0.519232,-16.240000,76.019997,0.420000
27661,0.763232,-0.127368,0.653432,-6.510000,73.220001,2.870000
27723,0.727120,-0.134688,0.740296,1.470000,63.980000,-0.140000
27784,0.664168,-0.134688,0.751520,4.340000,57.820000,-1.190000
27846,0.617808,-0.113704,0.814472,15.120000,53.970001,3.360000
27907,0.564616,-0.122976,0.824720,8.120000,66.570000,3.010000
27967,0.497272,-0.110288,0.913536,40.599998,57.750000,11.550000
28029,0.467992,-0.093208,0.957944,-0.840000,70.980003,-1.890000
28104,0.364048,-0.104920,0.930128,0.840000,68.040001,-4.900000
28165,0.303536,-0.075640,1.006744,19.040001,60.759998,2.170000
28227,0.218624,-0.030744,0.962336,-16.240000,69.440002,-0.350000
28288,0.156160,-0.082960,1.155096,27.440001,66.500000,1.120000
28349,0.105408,-0.069296,1.030168,14.420000,52.290001,-2.660000
28410,0.002928,0.014640,1.220000,25.760000,34.509998,0.420000
28471,0.024888,-0.016592,1.059936,-3.290000,21.559999,-2.730000
28533,-0.000488,-0.036600,1.028216,2.590000,15.400000,-2.660000
28608,-0.014152,-0.012688,1.043344,2.660000,-0.910000,-3.920000
28669,-0.017568,-0.007320,1.022360,-4.480000,1.750000,0.000000
28730,-0.017568,-0.003904,1.054080,-1.120000,0.630000,-4.340000
28792,-0.028792,-0.007320,1.041392,0.210000,0.350000,0.840000
28852,-0.061976,0.016104,1.049200,1.260000,28.980000,-1.610000
28913,-0.046848,-0.033672,1.052128,7.700000,31.709999,-1.820000
28975,-0.072712,0.015616,1.065792,8.260000,18.620001,-3.780000
29037,-0.122488,0.040504,1.070672,3.710000,15.890000,-3.710000
29111,-0.133712,0.005856,1.034072,9.380000,20.090000,-4.620000
29173,-0.175192,0.001464,1.096048,10.570000,31.709999,-2.730000
29234,-0.205936,0.107848,0.978928,6.790000,40.320000,-1.400000
29296,-0.259616,0.011224,1.018456,6.720000,45.500000,-4.200000
29357,-0.293776,0.040992,0.977464,9.450000,48.020000,-0.350000
29418,-0.325496,0.044408,0.990640,5.250000,40.599998,6.860000
29479,-0.404552,0.048800,0.934520,-5.320000,43.540001,-0.630000
29539,-0.471896,0.085400,0.946232,-14.210000,50.330002,-6.090000
29614,-0.486048,-0.023424,0.882792,-15.260000,52.080002,-17.219999
29676,-0.528016,-0.011224,0.846680,-6.860000,45.430000,-14.350000
29736,-0.549488,-0.070760,0.858392,0.700000,47.250000,-12.320000
29798,-0.639768,-0.027816,0.840824,-1.330000,47.110001,-6.090000
29859,-0.672464,-0.034648,0.789096,-4.410000,49.630001,-4.620000
29922,-0.742248,-0.088328,0.780312,7.070000,42.419998,-3.360000
29984,-0.750056,0.004880,0.719800,-2.380000,40.180000,-7.350000
30046,-0.748592,-0.084424,0.677344,-0.980000,30.870001,-4.060000
30121,-0.765184,-0.080032,0.653432,3.150000,28.139999,-2.380000
30182,-0.780800,-0.095648,0.675880,11.130000,26.740000,5.250000
30244,-0.844728,0.007808,0.594872,11.410000,25.900000,6.230000
30305,-0.884256,0.117120,0.542168,1.820000,22.820000,0.700000
30367,-0.828136,-0.043432,0.518744,4.760000,21.980000,0.910000
30429,-0.864248,-0.018056,0.525576,-5.880000,24.150000,2.030000
30490,-0.893040,0.011712,0.503616,10.010000,16.450001,1.890000
30551,-0.909144,-0.004392,0.500200,10.150000,13.650000,-0.350000
30625,-0.914024,-0.045384,0.502640,1.190000,9.590000,2.450000
30686,-0.918904,0.002440,0.478728,-1.050000,8.540000,2.100000
30748,-0.929640,0.000000,0.443592,-7.280000,2.380000,2.520000
30810,-0.914024,-0.010736,0.486048,-0.210000,-0.210000,0.350000
30871,-0.918416,-0.036600,0.459208,1.120000,-5.110000,-0.560000
30937,-0.918416,-0.001464,0.422608,5.670000,-11.970000,-0.910000
31003,-0.905728,-0.015128,0.401136,9.520000,-28.139999,-1.750000
31065,-0.876936,-0.008296,0.485560,9.730000,-43.680000,-0.560000
31115,-0.851072,-0.009760,0.461648,5.460000,-53.900002,-0.490000
31177,-0.770064,-0.074176,0.614392,-28.139999,-65.239998,1.820000
31237,-0.743224,0.021960,0.612928,-27.580000,-66.080002,10.780000
31299,-0.702232,-0.025376,0.745176,10.010000,-83.160004,6.160000
31360,-0.616344,-0.011224,0.766160,3.010000,-73.150002,-2.170000
31422,-0.522648,-0.012688,0.866200,-3.290000,-82.739998,1.400000
31483,-0.393816,-0.099064,0.856928,4.690000,-86.449997,1.820000
31557,-0.345504,0.009760,1.043344,15.680000,-78.540001,6.790000
31618,-0.325496,-0.028304,0.951600,-7.210000,-78.260002,3.990000
31680,-0.331840,-0.029768,0.992104,-19.110001,-65.800003,-2.450000
31743,-0.202032,-0.093696,0.958432,19.740000,-67.059998,5.320000
31804,-0.230824,-0.122488,1.048712,29.400000,-22.820000,-5.600000
31865,-0.343064,0.059536,0.952088,6.650000,-5.740000,1.890000
31926,-0.094672,-0.223504,0.793000,-19.110001,-34.930000,5.600000
31989,-0.074664,-0.027816,1.033584,11.130000,-1.050000,3.220000
32063,-0.085888,0.014152,1.042368,3.080000,-0.350000,4.550000
32124,-0.078080,-0.012688,1.049688,1.960000,-1.400000,3.290000
32185,-0.039528,-0.053192,1.035536,2.030000,-2.100000,8.470000
32246,-0.021960,-0.025864,1.034560,-1.960000,-6.300000,27.090000
32308,-0.081008,-0.014152,0.996008,4.970000,-12.530000,45.990002
32369,-0.089792,0.107360,1.141920,45.779999,-12.390000,70.839996
32430,-0.037088,0.079544,1.010160,30.660000,-4.270000,63.349998
32492,-0.042944,0.000000,0.925736,-14.070000,-12.880000,74.410004
32567,-0.046360,0.151768,1.033096,-9.520000,-6.440000,68.809998
32628,0.032696,-0.097112,1.069696,-15.120000,-0.280000,80.989998
32690,-0.000488,-0.039040,1.089216,7.420000,8.190000,90.860001
32750,0.036112,0.071736,1.099952,-0.140000,-14.490000,98.279999
32811,0.006832,0.010248,1.012112,-12.460000,-5.670000,94.290001
32873,-0.024400,0.010736,0.993080,-14.070000,-18.200001,119.769997
32935,0.041968,0.114192,1.060424,-15.750000,3.710000,68.739998
32996,-0.026352,-0.153720,1.014064,-14.070000,12.250000,53.200001
33070,-0.021472,-0.047824,1.066280,-22.610001,7.420000,50.400002
33132,-0.011224,-0.102968,1.000888,-1.750000,-5.740000,43.610001
33193,0.036112,-0.127856,1.010648,-11.340000,-11.060000,44.799999
33255,-0.014640,-0.160552,0.970144,1.890000,-12.180000,45.360001
33316,-0.026352,-0.137616,1.031632,-6.440000,-10.570000,42.700001
33378,0.016592,-0.158112,1.012112,-5.950000,-7.980000,36.610001
33440,-0.008296,-0.095648,1.071160,1.260000,-0.560000,35.139999
33515,0.039040,-0.085888,1.118496,-2.660000,17.219999,53.130001
33576,-0.033672,-0.521184,1.159488,-5.950000,13.860000,26.530001
33638,-0.023912,-0.127856,0.998936,-16.799999,5.530000,18.410000
33699,-0.006344,-0.138104,1.029192,-19.879999,-3.500000,16.870001
33761,-0.034160,-0.252296,1.070184,-11.760000,-13.860000,25.200001
33823,-0.039528,-0.210328,1.006744,-3.010000,-22.959999,32.060001
33884,0.010248,-0.177632,1.008208,-4.970000,-13.860000,15.610000
33947,0.018056,-0.214720,0.976000,-0.420000,1.400000,-38.360001
34059,0.086376,-0.178608,0.991128,13.930000,18.900000,-112.279999
34121,-0.021472,-0.214720,1.103368,29.750000,2.030000,-119.559998
34182,0.032208,-0.204960,1.154608,25.900000,-9.240000,-148.960007
34244,0.098088,-0.020496,1.070672,-31.219999,-12.670000,-137.619995
34305,-0.024400,-0.096624,0.892064,-17.080000,5.040000,-119.279999
34367,0.058072,-0.133712,1.144360,-5.180000,20.719999,-113.680000
34428,0.033184,0.011224,1.139968,15.260000,18.549999,-102.620003
34489,0.104920,-0.135176,1.025776,40.810001,19.600000,-124.040001
34564,0.088328,0.243024,1.081408,-7.420000,-17.150000,-123.410004
34625,0.039528,-0.074176,0.922808,5.460000,15.610000,-91.629997
34686,0.003416,0.002440,1.117520,-51.169998,8.330000,-84.070000
34748,-0.072712,-0.040992,0.909144,-57.820000,24.150000,-85.050003
34810,0.057584,-0.042456,1.155584,86.169998,-1.050000,-49.630001
34870,-0.063928,-0.172264,1.107760,18.620001,-27.160000,-77.839996
34932,-0.107848,0.108824,1.032608,48.580002,4.970000,-49.070000
34993,0.120048,-0.027328,1.151192,70.980003,14.840000,-38.639999
35067,-0.007808,0.093696,1.077992,10.430000,-1.120000,-100.660004
35129,-0.108824,0.096136,1.067744,-11.830000,-10.010000,-60.480000
35190,0.138592,-0.041968,0.971608,-20.580000,-21.280001,-52.570000
35252,-0.055144,0.079056,1.133624,-28.559999,-48.020000,-86.660004
35314,-0.005368,0.046848,1.042368,19.879999,-14.700000,-63.910000
35375,0.048312,0.008296,0.959408,-38.919998,1.470000,-72.099998
35436,0.049776,0.032696,1.122888,-30.660000,1.610000,-67.900002
35510,0.029768,-0.017568,1.034560,-21.209999,-11.690000,-65.800003
35571,0.074176,-0.037088,1.103856,-5.880000,-12.040000,-61.529999
35634,0.042944,-0.047824,0.962336,-36.959999,-0.630000,-48.439999
35696,0.047336,-0.124440,0.968680,-13.580000,7.840000,-36.750000
35757,0.099064,-0.078080,1.011136,-14.350000,-0.490000,-41.369999
35819,0.011712,-0.090280,1.040416,-20.440001,2.590000,-29.469999
35880,0.040016,-0.108824,1.017480,-13.510000,-2.100000,-21.490000
35941,0.063928,-0.153232,0.979904,-0.560000,-3.500000,-29.330000
36015,0.066856,-0.119072,1.082872,13.720000,2.170000,-27.650000
36077,0.049776,-0.114192,1.033584,17.290001,3.570000,-15.750000
36137,0.073688,-0.063440,1.027728,11.550000,-4.480000,-20.650000
36199,0.044408,-0.047336,1.080432,4.830000,1.470000,2.660000
36260,0.008784,-0.032696,1.046760,0.980000,7.560000,34.580002
36320,0.009272,-0.027816,1.061400,-1.050000,0.490000,54.250000
36381,0.027816,-0.079056,1.016992,-12.250000,-12.740000,73.010002
36443,0.105408,-0.132736,1.002840,44.869999,10.640000,88.339996
36517,-0.036600,0.040504,1.009672,63.490002,14.840000,97.580002
36578,0.029768,-0.088328,1.089216,-36.820000,21.910000,80.430000
36639,0.044408,0.044408,1.042368,43.049999,8.890000,78.120003
36701,-0.015616,0.020984,1.045784,-53.130001,10.500000,55.299999
36764,-0.088328,-0.104920,1.016016,13.510000,12.740000,58.240002
36825,-0.042944,0.006832,0.964288,-16.520000,-2.380000,75.459999
36888,-0.043920,0.041968,1.051640,9.940000,-4.550000,68.110001
36949,-0.003904,0.026840,1.092632,10.850000,5.460000,77.419998
37024,-0.086864,0.016104,1.068720,20.440001,-0.630000,63.209999
37085,-0.048312,0.055144,0.956968,17.709999,6.230000,67.970001
37147,-0.089792,0.053192,1.046272,24.850000,-8.610000,58.660000
37208,-0.037576,0.032208,0.904752,-0.840000,-28.910000,43.470001
37269,-0.040992,0.028304,1.033584,13.090000,-16.660000,43.889999
37331,0.010736,0.130296,1.028216,35.700001,11.340000,40.599998
37392,0.010248,0.136152,1.073112,-10.010000,4.060000,17.990000
37452,-0.023424,0.019520,0.932568,29.120001,6.090000,16.940001
37527,-0.011712,0.129808,0.997960,7.210000,10.570000,0.000000
37588,-0.023912,0.136152,1.095560,-6.580000,16.660000,-2.240000
37649,-0.033672,0.110776,1.031632,-24.290001,-3.640000,-7.210000
37711,-0.068808,0.138104,1.037488,-0.770000,16.379999,4.200000
37772,-0.038064,0.084912,1.049688,-11.970000,12.530000,-3.640000
37833,-0.061976,0.118096,1.054080,-63.349998,0.000000,-5.320000
37894,-0.078080,-0.011224,1.051152,-17.150000,0.070000,-3.500000
37968,-0.082472,-0.006344,1.060424,-23.520000,0.210000,-0.560000
38030,-0.084912,-0.020984,1.028704,-2.660000,-1.190000,0.560000
38092,-0.084912,-0.025376,1.034560,-1.400000,-0.630000,0.560000
38154,-0.083936,-0.031232,1.043344,-0.840000,-1.260000,0.630000
38215,-0.083448,-0.019520,1.038952,-1.190000,-5.250000,0.280000
38277,-0.066856,-0.037576,1.040904,-3.570000,-16.309999,-6.790000
38339,-0.053192,-0.041968,1.042368,-3.360000,-8.890000,-9.590000
38401,-0.064416,-0.063928,1.044808,0.350000,-17.500000,-14.700000
38476,0.004880,-0.026840,1.041880,-2.380000,-59.779999,-14.700000
38537,0.063440,-0.033184,1.039928,21.490000,-36.259998,-19.180000
38598,0.123464,0.030256,1.176568,6.720000,-60.200001,-11.900000
38660,0.186416,-0.027816,1.009672,-14.070000,-62.020000,5.810000
38721,0.273768,-0.071736,1.063352,-35.560001,-62.299999,17.010000
38782,0.298168,-0.053680,1.036512,-45.709999,-34.650002,25.200001
38844,0.320128,-0.111752,0.832528,-43.119999,8.190000,41.580002
38905,0.287432,-0.145424,1.091656,-32.970001,39.200001,52.990002
38980,0.214232,-0.243024,0.976488,-36.680000,64.120003,28.209999
39041,0.131760,-0.311832,0.755912,-14.910000,65.309998,25.969999
39102,0.036112,-0.282552,0.974536,1.190000,71.190002,21.280001
39163,-0.063440,-0.288408,0.966240,33.389999,74.339996,-0.350000
39224,-0.119072,-0.208864,0.999912,67.830002,57.049999,-6.650000
39285,-0.151280,-0.156160,1.036024,132.160004,20.580000,7.000000
39346,-0.271328,0.004392,1.006744,102.059998,5.390000,-23.660000
39411,-0.149328,0.100040,0.969168,81.620003,-18.340000,-13.440000
39487,-0.113216,0.189344,1.208288,113.400002,-49.139999,-15.050000
39548,-0.077104,0.268888,0.924760,99.470001,-49.419998,-9.380000
39609,-0.045384,0.392352,1.016504,36.049999,-64.190002,-7.910000
39670,0.069784,0.409920,0.907192,1.750000,-68.320000,6.090000
39731,0.080520,0.406992,1.009184,-33.110001,-76.440002,2.870000
39792,0.149816,0.327448,0.906704,-55.790001,-54.389999,3.010000
39853,0.221064,0.250344,0.934032,-87.849998,-42.139999,2.590000
39915,0.296216,0.253760,1.004304,-96.389999,-28.420000,25.969999
39988,0.279136,0.122000,1.019432,-81.900002,6.930000,38.779999
40049,0.225456,-0.051728,0.941352,-121.099998,47.740002,40.320000
40109,0.264008,-0.171776,1.084824,-52.990002,43.889999,43.889999
40171,0.102480,-0.205448,0.985272,-55.509998,61.950001,36.259998
40232,0.057096,-0.353800,0.940864,-24.290001,60.759998,26.250000
40294,0.035624,-0.298656,1.027240,45.500000,45.779999,21.910000
40355,-0.086376,-0.133224,0.923296,52.150002,20.650000,4.760000
40429,-0.075640,-0.191784,0.898408,92.120003,-2.800000,8.260000
40490,-0.033672,-0.126880,1.141920,52.779999,-8.470000,-3.290000
40553,-0.079544,0.019032,1.039440,31.500000,7.980000,3.290000
40614,-0.059536,0.019520,1.042368,-0.980000,16.240000,4.200000
40676,-0.100040,-0.019032,0.979416,1.120000,10.710000,-6.720000
40737,-0.088816,0.002440,1.104344,-18.059999,-4.620000,-7.630000
40798,-0.074664,-0.039528,1.082384,-15.540000,-1.260000,-0.140000
40860,-0.095648,-0.007808,1.039928,0.770000,-0.980000,0.770000
40934,-0.098088,-0.007320,1.032608,0.070000,-0.840000,0.630000
40996,-0.099552,-0.006344,1.039440,0.700000,-0.420000,0.700000
41058,-0.097600,-0.005856,1.037488,0.560000,-0.630000,0.700000
41120,-0.141520,0.004880,1.049200,4.970000,1.120000,0.560000
41181,-0.063928,-0.006832,1.043832,0.210000,-0.490000,10.920000
41242,-0.054656,0.049288,1.037976,0.070000,-0.840000,13.090000
41303,-0.173240,0.055632,1.045784,1.680000,2.660000,2.380000
41365,-0.108336,0.058560,1.076040,0.560000,-0.770000,2.730000
41439,-0.084424,-0.081984,1.054568,0.350000,-1.330000,2.240000
41500,-0.097600,-0.005856,1.036024,0.630000,-0.700000,0.910000
41561,-0.106872,-0.006832,1.033584,0.210000,-0.700000,1.050000
41623,-0.038552,-0.068320,1.022848,1.190000,-1.890000,-2.800000
41684,-0.099552,-0.000976,1.028704,0.280000,-1.190000,2.100000
41746,-0.099552,-0.005368,1.037976,0.420000,-0.980000,0.840000
41807,-0.099552,-0.009760,1.033096,0.630000,-1.050000,0.980000
41868,-0.098088,-0.004880,1.036512,0.560000,-0.840000,1.120000
41942,-0.101016,-0.001952,1.036512,0.280000,-1.400000,0.770000
42003,-0.099552,-0.008296,1.039440,0.560000,-0.980000,0.770000
42065,-0.098088,-0.004880,1.039440,0.700000,-0.840000,0.840000
42127,-0.098088,-0.008296,1.036024,0.560000,-0.630000,1.470000
42188,-0.101016,-0.004392,1.037488,0.490000,-0.840000,0.980000
42249,-0.100040,-0.005368,1.038952,0.490000,-0.910000,0.910000
42310,-0.100528,-0.007320,1.035048,0.490000,-0.770000,0.770000
42372,-0.097600,-0.007320,1.039440,0.420000,-0.350000,0.910000
42446,-0.099064,-0.006832,1.039440,0.490000,-1.190000,0.770000
42508,-0.099064,-0.004880,1.028216,0.280000,-1.120000,0.980000
42569,-0.099064,-0.005856,1.034072,0.420000,-0.840000,0.770000
42630,-0.100528,-0.005856,1.038952,0.490000,-0.700000,0.700000
42693,-0.100040,-0.004880,1.037000,0.420000,-0.700000,0.910000
42754,-0.099064,-0.005856,1.037488,0.350000,-0.980000,0.770000
42815,-0.098576,-0.006344,1.036024,0.490000,-0.910000,0.770000
42877,-0.191784,0.049288,1.041392,-4.760000,-4.480000,-8.750000
42951,-0.028304,-0.126880,1.075064,-4.620000,-3.570000,52.709999
43013,-0.176168,0.024400,1.018456,-2.100000,-1.260000,20.299999
43075,-0.093696,0.007320,1.032120,0.000000,-1.470000,3.710000
43136,-0.101992,-0.012688,1.040416,0.630000,-0.980000,3.080000
43198,-0.104920,0.001952,1.035536,-0.700000,-1.540000,0.560000
43260,-0.093696,-0.006344,1.035048,0.000000,-1.400000,0.840000
43322,-0.092720,-0.007320,1.035536,-0.210000,-2.450000,0.770000
43383,-0.086376,-0.009272,1.039928,-0.560000,-3.430000,0.770000
43458,-0.086376,-0.016104,1.038464,0.280000,-3.920000,0.700000
43520,-0.084424,-0.011224,1.037488,0.210000,-1.820000,0.840000
43586,-0.079544,-0.012688,1.041392,0.560000,-4.550000,1.470000
43647,-0.077592,-0.011224,1.037976,0.210000,-1.960000,0.770000
43708,-0.072224,-0.012688,1.037488,-0.560000,-5.180000,0.980000
43770,-0.073688,-0.012200,1.037000,0.210000,-2.450000,0.980000
43831,-0.069296,-0.011224,1.043832,0.000000,-7.630000,1.400000
43892,-0.053680,-0.015616,1.055544,-0.700000,-13.020000,1.470000
43966,-0.020008,0.012200,1.032608,-27.090000,-16.870001,0.560000
44027,-0.017080,-0.008784,1.039440,1.610000,-1.330000,0.770000
44089,-0.016592,-0.003416,1.040416,0.560000,-0.700000,0.560000
44150,-0.019032,-0.006344,1.042856,0.560000,-0.840000,0.630000
44211,-0.016592,-0.006832,1.042368,0.770000,-0.840000,0.630000
44273,-0.018056,-0.005856,1.044320,0.490000,-0.840000,0.840000
44335,-0.020496,-0.007320,1.041392,0.280000,-0.630000,0.630000
44396,-0.017568,-0.009760,1.041392,0.490000,-0.700000,0.700000
44470,-0.020496,-0.005856,1.042368,0.490000,-0.560000,0.700000
44531,-0.016104,-0.008296,1.042368,0.490000,-0.560000,0.700000
44593,-0.020008,-0.006832,1.039440,0.490000,-0.840000,0.770000
44654,-0.020984,-0.005856,1.037976,0.070000,-0.840000,0.560000
44716,-0.020984,-0.006344,1.038464,-0.070000,-0.770000,0.560000
44778,-0.021960,-0.008296,1.041880,0.560000,-1.190000,0.560000
44839,-0.020008,-0.005856,1.041880,0.910000,-0.980000,0.770000
44901,-0.018544,-0.007320,1.040904,0.280000,-0.980000,0.280000
44975,-0.021472,-0.008784,1.043344,0.350000,-0.490000,0.560000
45037,-0.047824,-0.008296,1.039928,0.980000,-0.980000,14.910000
45100,0.000000,-0.005368,1.037488,0.770000,-0.280000,5.110000
45162,-0.018544,-0.007808,1.043344,0.700000,-1.260000,0.770000
