time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
51121,-0.168848,0.016592,1.037976,0.770000,9.870000,0.420000
51235,-0.190808,0.015616,1.022848,0.700000,10.500000,1.120000
51380,-0.216672,0.007320,1.025288,0.560000,10.360000,0.560000
51495,-0.247416,0.021960,1.005280,0.630000,14.490000,0.490000
51605,-0.272792,0.017080,1.005768,0.490000,11.550000,0.630000
51718,-0.298656,0.017568,1.023824,0.700000,11.690000,0.630000
51844,-0.325496,0.007320,1.011136,0.910000,12.810000,1.050000
51956,-0.350872,0.005856,0.966240,0.560000,12.180000,1.610000
52082,-0.380152,0.009760,0.970632,0.910000,13.090000,0.630000
52195,-0.402600,0.024888,0.945256,0.140000,14.280000,0.280000
52340,-0.438224,0.009760,0.918416,0.630000,12.320000,0.910000
52463,-0.467016,0.014640,0.914024,0.840000,8.330000,1.190000
52581,-0.479704,0.005368,0.911584,0.070000,7.280000,0.980000
52697,-0.497272,0.009760,0.906704,0.000000,8.960000,0.840000
52819,-0.509960,0.067344,0.906704,-4.130000,5.530000,2.590000
52934,-0.523624,0.006832,0.862784,-0.840000,1.190000,1.260000
53068,-0.528992,0.021472,0.914024,5.040000,2.450000,0.630000
53186,-0.525576,0.042456,0.888648,6.860000,4.480000,1.260000
53344,-0.549000,0.054168,0.871568,-5.040000,3.990000,-0.630000
53461,-0.563152,0.020008,0.850584,-0.980000,5.110000,2.100000
53588,-0.575352,0.019520,0.871080,-0.560000,4.760000,1.680000
53697,-0.580720,0.013664,0.877424,-0.840000,5.110000,3.080000
53820,-0.589504,0.033184,0.852048,1.190000,3.570000,1.610000
53943,-0.599264,0.020008,0.852048,0.560000,3.640000,1.610000
54068,-0.605608,0.021960,0.846192,0.070000,5.390000,0.490000
54193,-0.618784,0.026352,0.835456,0.630000,6.580000,2.380000
54342,-0.637328,0.018544,0.844240,-0.280000,8.190000,1.050000
54473,-0.653920,0.026352,0.790072,-0.350000,8.330000,2.170000
54602,-0.670024,0.028792,0.786168,-1.750000,5.460000,2.940000
54723,-0.673928,0.033672,0.786168,-2.520000,1.960000,1.610000
54847,-0.681248,0.046848,0.802760,-3.920000,5.950000,1.400000
54969,-0.693936,0.028304,0.780312,0.140000,6.580000,1.190000
55099,-0.709552,0.016104,0.737856,-0.490000,8.750000,1.470000
55221,-0.722240,0.009760,0.749568,-0.630000,7.910000,1.680000
55366,-0.735904,0.023912,0.711992,-0.840000,4.550000,1.330000
55477,-0.743712,0.017080,0.723704,-0.140000,4.550000,1.820000
55604,-0.753960,0.008296,0.708576,-0.910000,5.040000,2.660000
55725,-0.759816,0.029280,0.706136,-2.030000,4.900000,2.100000
55848,-0.773480,0.019032,0.674416,-0.560000,8.680000,1.820000
55974,-0.787144,0.015616,0.669048,-0.980000,10.150000,2.310000
56097,-0.802272,0.005856,0.653920,0.070000,9.590000,0.280000
56224,-0.817888,0.018544,0.619272,0.490000,9.240000,0.000000
56365,-0.829112,0.004392,0.606584,0.980000,7.000000,0.560000
56503,-0.839360,-0.002440,0.617808,0.630000,9.310000,0.840000
56626,-0.857904,0.018056,0.551440,-0.280000,9.870000,0.420000
56764,-0.870592,0.012200,0.551440,2.520000,6.020000,0.910000
56891,-0.878888,0.031232,0.519720,0.980000,7.140000,0.490000
57015,-0.873032,0.028792,0.547536,3.990000,9.730000,-0.840000
57136,-0.894504,0.033184,0.511424,-1.260000,7.770000,0.000000
57263,-0.904752,0.003416,0.510448,1.610000,5.810000,0.630000
57386,-0.912072,0.010736,0.480192,1.330000,10.360000,0.490000
57544,-0.920856,0.005368,0.467016,0.700000,9.940000,0.770000
57666,-0.934032,0.010248,0.431392,-0.070000,9.450000,0.560000
57777,-0.942816,0.009760,0.410408,0.910000,8.890000,0.280000
57891,-0.950624,0.014640,0.377712,0.560000,10.780000,0.560000
58017,-0.960384,0.011712,0.366488,0.420000,7.630000,0.700000
58133,-0.961360,0.043920,0.362584,0.140000,7.280000,0.700000
58261,-0.965752,0.007320,0.347944,0.630000,3.920000,0.840000
58384,-0.969168,0.017080,0.331352,0.490000,4.340000,0.350000
58533,-0.978928,0.015128,0.314760,0.140000,5.250000,0.560000
58650,-0.976488,0.010736,0.311832,1.050000,8.120000,0.980000
58768,-0.986736,0.008296,0.272792,0.140000,8.400000,1.050000
58894,-0.991128,0.007808,0.261568,0.280000,6.930000,1.050000
59024,-0.993568,0.004880,0.251320,-0.420000,7.700000,1.190000
59161,-0.999912,0.008296,0.221552,0.000000,7.770000,0.980000
59285,-1.001864,0.005368,0.201056,-0.070000,4.970000,0.560000
59419,-1.003816,0.017568,0.202520,-2.730000,4.480000,2.030000
59576,-1.006744,0.008296,0.175680,-0.700000,4.410000,1.190000
59694,-1.008696,0.002440,0.161528,0.420000,4.760000,0.700000
59822,-1.006744,0.000976,0.146888,0.210000,2.940000,1.260000
59946,-1.010648,0.009272,0.145424,-0.070000,0.210000,0.490000
60058,-1.010160,0.014152,0.159088,0.420000,1.960000,0.980000
60179,-1.010648,0.008784,0.148352,1.260000,2.590000,0.910000
60302,-1.014064,0.016592,0.132248,0.490000,2.240000,0.770000
60428,-1.014552,-0.000976,0.136152,0.280000,0.630000,1.330000
60568,-1.009672,0.014152,0.142984,0.070000,0.000000,0.630000
60683,-1.012600,0.017080,0.128832,1.050000,0.070000,0.420000
60802,-1.013088,0.015128,0.132736,-0.210000,-0.350000,0.840000
60927,-1.014064,0.022936,0.121512,-0.140000,0.210000,1.470000
61048,-1.015528,0.015616,0.109800,-0.350000,-1.190000,1.190000
61177,-1.013576,0.002928,0.129808,0.490000,-5.040000,0.630000
61301,-1.011624,0.012688,0.116632,-0.280000,-8.260000,1.120000
61428,-1.005768,0.007808,0.183000,-0.070000,-11.200000,1.470000
61577,-1.003328,0.011712,0.180072,0.840000,-9.240000,0.980000
61703,-0.999912,0.010736,0.196664,-0.700000,-12.320000,0.910000
61830,-0.994544,0.020008,0.239608,-0.560000,-8.330000,1.050000
61957,-0.990640,0.011224,0.244000,0.980000,-5.460000,1.260000
62077,-0.991616,0.008296,0.265960,-0.420000,-3.220000,0.630000
62196,-0.993568,0.027816,0.265472,6.370000,-6.230000,0.630000
62321,-0.987224,0.028304,0.249368,-6.510000,-7.910000,-0.770000
62442,-0.980880,0.004392,0.300608,1.190000,-9.380000,1.540000
62585,-0.977464,0.000488,0.307440,0.280000,-6.300000,1.260000
62701,-0.975024,0.010736,0.312320,0.070000,-9.660000,1.120000
62820,-0.966728,0.001464,0.339648,0.140000,-11.060000,0.910000
62942,-0.953552,0.006832,0.375760,0.000000,-10.430000,0.840000
63068,-0.955992,0.018544,0.381616,0.210000,-7.910000,0.420000
63198,-0.948184,0.004392,0.376736,0.560000,-8.120000,0.840000
63334,-0.937936,0.016104,0.413336,1.120000,-9.170000,0.700000
63469,-0.929640,0.008296,0.435296,2.240000,-10.570000,0.770000
63630,-0.918904,0.017080,0.455304,0.700000,-11.970000,0.210000
63756,-0.904264,0.007320,0.509960,2.520000,-10.500000,0.910000
63881,-0.900360,0.014152,0.510936,0.140000,-3.990000,0.840000
64008,-0.898896,0.009272,0.485072,1.050000,-7.140000,0.770000
64136,-0.885232,0.006344,0.503128,1.610000,-11.480000,1.400000
64264,-0.865712,0.006344,0.566568,0.490000,-16.799999,0.840000
64402,-0.856928,0.019032,0.572912,0.770000,-9.590000,0.420000
64528,-0.845216,0.012688,0.589504,-0.140000,-8.190000,0.770000
64696,-0.830088,0.009760,0.604144,-0.140000,-10.710000,1.050000
64830,-0.817400,0.011712,0.632936,0.210000,-11.130000,0.700000
64964,-0.802272,0.004880,0.645624,0.840000,-7.630000,0.140000
65091,-0.792512,0.003904,0.666120,0.560000,-10.150000,0.630000
65217,-0.781288,0.006832,0.672464,1.120000,-6.020000,0.490000
65342,-0.774456,0.007320,0.687104,1.400000,-4.900000,0.350000
65479,-0.768112,0.004392,0.685640,1.120000,-6.580000,0.700000
65598,-0.760792,0.009760,0.694912,0.210000,-7.280000,1.050000
65733,-0.749568,0.019520,0.708088,-0.140000,-9.450000,0.770000
65878,-0.733952,0.012688,0.725656,0.210000,-8.470000,1.120000
66005,-0.725168,0.011712,0.725656,0.910000,-12.110000,1.050000
66121,-0.702232,0.020984,0.772016,0.630000,-13.090000,1.190000
66247,-0.686616,-0.006832,0.794464,0.140000,-8.400000,1.540000
66374,-0.676368,0.017568,0.803736,0.490000,-6.230000,0.490000
66512,-0.671000,0.018056,0.767136,0.910000,-7.560000,1.260000
66664,-0.645136,0.008784,0.818376,0.560000,-11.760000,1.540000
66790,-0.623176,0.020984,0.881328,-0.980000,-12.880000,0.910000
66947,-0.610976,-0.033672,0.839360,2.590000,-2.590000,0.630000
67071,-0.608536,0.016104,0.825208,0.770000,-7.140000,1.260000
67189,-0.593408,0.027816,0.856440,1.050000,-8.400000,1.050000
67318,-0.578280,0.022936,0.860344,0.140000,-12.950000,0.980000
67441,-0.552416,0.018544,0.886208,2.030000,-10.360000,0.700000
67561,-0.535824,0.018056,0.890112,0.490000,-8.190000,0.210000
67683,-0.522648,0.010248,0.872544,1.470000,-7.700000,0.980000
67805,-0.499712,0.013176,0.919880,2.310000,-11.480000,1.540000
68036,-0.455304,0.024888,0.965752,0.350000,-6.230000,1.540000
68168,-0.442616,0.011712,0.897920,0.560000,-14.420000,-0.210000
68293,-0.412360,0.020496,0.965264,0.280000,-10.080000,1.050000
68419,-0.403088,0.023912,0.941352,0.490000,-5.250000,0.420000
68546,-0.386008,0.009760,0.968192,0.490000,-6.230000,0.840000
68683,-0.372344,0.007320,0.969656,0.350000,-9.660000,0.350000
68818,-0.346968,0.027328,1.007232,0.630000,-8.470000,1.050000
68949,-0.320128,0.012200,1.007232,0.140000,-11.760000,0.280000
69096,-0.293776,0.020496,0.988200,0.630000,-13.370000,-1.960000
69229,-0.276696,0.017568,0.979416,1.750000,-5.880000,-2.730000
69363,-0.256200,-0.020496,0.997960,-0.420000,-14.070000,-1.120000
69494,-0.224480,0.074664,1.034072,2.520000,-19.740000,0.000000
69618,-0.177144,0.023424,1.042368,0.910000,-20.160000,-0.280000
69756,-0.141520,0.002440,1.017480,0.210000,-15.260000,-0.350000
69885,-0.105408,0.019520,1.060912,-0.420000,-12.460000,-0.350000
70014,-0.081496,-0.027816,1.014064,0.000000,-13.020000,-0.980000
70157,-0.053680,-0.004880,1.029192,2.100000,-12.110000,1.540000
70305,-0.043432,-0.009760,0.863760,6.580000,-8.750000,-0.770000
70440,-0.011712,0.113704,1.058960,1.190000,-13.370000,-5.950000
70574,0.008784,0.028304,1.045296,-2.100000,-3.990000,-3.710000
70698,0.011712,-0.003904,1.050664,-0.630000,-1.400000,0.560000
70836,0.019032,0.001464,1.039928,0.700000,-0.700000,0.700000
70962,0.020008,-0.000976,1.041392,-0.070000,-0.980000,0.630000
71108,0.014152,-0.000488,1.040904,0.280000,-0.910000,0.840000
71263,0.015616,0.000000,1.038464,0.490000,-0.840000,0.770000
71383,0.016592,0.004880,1.037000,0.350000,-1.120000,0.350000
71506,0.016592,0.000976,1.043344,0.210000,-4.550000,-5.320000
71644,0.033184,-0.001464,1.042368,0.560000,-20.790001,-0.560000
71784,0.089792,0.002440,1.035048,0.140000,-8.820000,-2.730000
71914,0.102968,-0.000488,1.034560,-0.350000,-15.050000,-2.660000
72037,0.155672,-0.000976,1.028216,0.210000,-23.450001,-0.420000
72167,0.210328,-0.001952,1.013088,0.000000,-20.020000,1.960000
72325,0.251808,-0.004392,1.001376,0.070000,-22.959999,-0.280000
72449,0.289384,-0.004392,0.989664,0.210000,-14.910000,1.750000
72587,0.327448,-0.006344,0.980392,0.350000,-20.020000,0.630000
72727,0.392840,-0.005368,0.955992,0.420000,-23.170000,0.630000
72844,0.400160,-0.005368,0.952576,0.490000,-8.400000,0.420000
72981,0.422608,-0.001464,0.943304,0.210000,-14.350000,2.450000
73118,0.448960,-0.005368,0.925736,0.350000,-11.200000,4.340000
73233,0.464088,-0.015616,0.928176,-0.210000,-3.990000,-3.010000
73390,0.490928,-0.003416,0.905728,0.840000,-13.370000,2.870000
73519,0.522648,-0.000976,0.885232,1.260000,-7.000000,3.290000
73665,0.522160,-0.003416,0.890600,-0.070000,-3.570000,-0.070000
73792,0.529480,-0.004880,0.887672,-6.930000,-8.400000,-2.380000
73920,0.550952,-0.006344,0.866200,2.590000,-8.400000,-0.840000
74039,0.559736,-0.006344,0.869128,1.260000,-5.810000,0.420000
74164,0.581696,-0.001952,0.867664,3.150000,-9.940000,-1.120000
74299,0.604144,-0.006344,0.834968,-7.980000,-21.490000,-0.070000
74452,0.642696,-0.012200,0.810568,4.550000,-16.240000,3.360000
74585,0.644648,-0.025376,0.787632,4.550000,-7.000000,0.630000
74704,0.676368,-0.022448,0.778848,1.610000,-7.560000,1.120000
74821,0.691008,-0.013176,0.760792,-0.700000,-15.610000,-1.820000
74945,0.715408,-0.006344,0.732976,3.570000,-21.490000,-1.120000
75069,0.738344,0.000976,0.691008,3.990000,-19.250000,1.540000
75199,0.770552,0.000488,0.667584,4.900000,-11.760000,0.910000
75317,0.778848,-0.002440,0.668072,1.400000,-12.670000,0.210000
75467,0.804712,0.009272,0.625128,0.980000,-20.440001,1.680000
75596,0.829112,-0.007808,0.592432,-2.100000,-15.820000,3.500000
75726,0.843264,-0.004880,0.564128,2.030000,-12.880000,-0.910000
75856,0.856440,0.002440,0.553880,2.870000,-7.000000,0.840000
75974,0.849120,0.008784,0.522160,3.010000,-4.760000,0.070000
76108,0.857904,-0.020496,0.510448,10.500000,-5.950000,-1.610000
76237,0.865712,0.046360,0.509960,0.210000,-6.370000,0.000000
76375,0.872544,0.019032,0.510936,-5.880000,-5.530000,1.400000
76524,0.873032,0.019032,0.507520,-0.140000,-4.830000,-0.210000
76652,0.878400,0.030744,0.510936,0.070000,-5.390000,1.820000
76784,0.881328,0.011224,0.479704,-0.490000,-2.450000,2.100000
76911,0.891576,0.016104,0.476776,1.820000,-2.030000,1.330000
77028,0.894992,0.019520,0.467992,1.190000,-5.670000,1.050000
77166,0.901336,0.008784,0.452376,0.000000,-8.750000,0.700000
77302,0.909144,0.014152,0.438224,-6.860000,-6.300000,3.710000
77435,0.917928,0.000000,0.427000,-4.410000,-10.360000,3.500000
77589,0.930616,0.002440,0.389424,-6.790000,-11.550000,2.590000
77706,0.936960,-0.000488,0.374296,4.970000,-10.780000,0.210000
77845,0.936472,0.007808,0.342088,-12.600000,-20.370001,-6.790000
77985,0.955992,0.025864,0.281576,5.530000,-14.560000,1.960000
78090,0.963800,0.047336,0.281576,2.590000,-13.300000,-5.670000
78223,0.973560,0.056120,0.245464,-0.910000,-9.100000,1.050000
78347,0.958920,0.047824,0.230336,2.030000,-12.250000,0.490000
78467,0.976488,0.020008,0.192272,2.660000,-14.070000,1.610000
78622,0.982832,0.007808,0.152256,2.310000,-10.080000,0.770000
78739,0.992592,0.029280,0.150304,3.990000,-9.030000,2.450000
78871,0.997472,0.022448,0.113704,1.610000,-15.120000,3.010000
79000,0.981368,0.015128,0.081984,6.300000,-6.860000,2.730000
79151,0.983320,0.017080,0.074176,0.770000,-3.920000,0.210000
79275,0.987712,0.012688,0.062464,0.700000,-3.780000,-1.750000
79407,0.983320,0.031720,0.066368,0.980000,-4.480000,-0.280000
79533,0.985760,0.022936,0.054168,0.140000,-1.680000,0.770000
79696,0.990640,0.026352,0.051240,2.800000,-1.610000,1.960000
79829,0.995032,0.018056,0.054168,-0.630000,-0.560000,-0.700000
79960,0.989176,0.031720,0.052216,0.070000,-2.170000,0.210000
80098,0.976000,0.030744,0.046848,-0.280000,-0.980000,1.330000
80233,0.990152,0.022936,0.049776,0.910000,1.190000,2.590000
80358,0.990640,0.029280,0.060024,-0.840000,0.350000,-2.170000
80490,0.984784,0.038552,0.051240,0.280000,0.140000,3.010000
80614,0.988688,0.020496,0.059048,-2.100000,8.190000,2.170000
80756,0.990152,0.017080,0.105896,-2.310000,14.630000,0.770000
80898,0.965752,0.021472,0.126880,-3.710000,17.990000,0.490000
81023,0.959408,0.039528,0.190808,1.400000,20.930000,3.220000
81138,0.959896,0.021960,0.236680,1.120000,20.860001,1.960000
81276,0.949648,0.016104,0.280112,6.930000,18.059999,5.180000
81400,0.937448,0.011712,0.317688,2.310000,19.740000,0.280000
81518,0.936960,-0.000976,0.362584,2.590000,22.400000,1.400000
81652,0.911584,-0.000488,0.430416,7.630000,28.280001,2.520000
81817,0.869616,0.030256,0.507520,6.370000,22.750000,0.490000
81935,0.842776,0.053680,0.543144,6.720000,20.370001,-3.290000
82046,0.828136,0.050264,0.584624,4.690000,18.129999,-4.130000
82167,0.822280,0.084424,0.599264,4.690000,11.620000,1.120000
82294,0.799344,0.052704,0.634888,3.850000,12.880000,-0.840000
82409,0.766648,0.041480,0.670024,-18.340000,25.480000,0.980000
82541,0.727608,0.059048,0.721752,10.990000,28.280001,3.500000
82664,0.665632,0.070272,0.751032,-9.870000,28.490000,2.590000
82795,0.637816,0.051728,0.827648,0.000000,24.219999,1.750000
82937,0.602192,0.049776,0.843264,3.080000,14.770000,0.770000
83058,0.569496,0.049288,0.856928,-4.270000,15.050000,1.050000
83188,0.535824,0.032208,0.883280,-6.860000,14.210000,4.760000
83310,0.512400,0.026840,0.898408,-3.290000,15.330000,5.110000
83441,0.476776,0.015616,0.916952,-6.720000,15.400000,2.800000
83565,0.443592,0.022448,0.934032,-17.709999,20.370001,1.050000
83676,0.389424,0.011712,0.956968,3.570000,29.400000,3.430000
83816,0.333304,0.024888,0.979904,1.680000,22.680000,2.170000
83961,0.270352,0.022936,1.002352,-0.140000,20.440001,3.780000
84084,0.217648,0.013176,1.012112,0.770000,23.170000,3.010000
84218,0.171776,0.016592,1.020408,-0.490000,18.969999,0.630000
84343,0.124440,0.013176,1.026752,-0.420000,21.000000,0.910000
84484,0.073688,0.012688,1.037976,-0.280000,15.260000,1.190000
84619,0.036112,0.008296,1.036024,-0.140000,11.550000,-0.210000
84742,0.005368,0.005368,1.045296,-1.470000,10.780000,0.140000
84868,-0.031232,0.000976,1.044808,-2.310000,14.560000,0.770000
85024,-0.058072,0.001952,1.039440,2.450000,5.390000,0.350000
85155,-0.066856,-0.001464,1.039440,-0.560000,0.630000,0.490000
85282,-0.072712,-0.001952,1.038952,-0.700000,1.680000,2.380000
85425,-0.085888,-0.006344,1.040416,-1.610000,4.900000,1.680000
85543,-0.093696,-0.010736,1.040904,0.070000,-0.840000,0.560000
85675,-0.092720,-0.007808,1.033096,0.490000,-0.840000,0.700000
85805,-0.092720,-0.004880,1.033096,0.840000,-0.700000,0.700000
85930,-0.090768,-0.008784,1.031632,0.350000,-0.770000,0.840000
86085,-0.094184,-0.010736,1.034560,0.490000,-0.770000,0.770000
86219,-0.089304,-0.007808,1.038952,0.560000,-0.840000,0.770000
86328,-0.091744,-0.006832,1.035536,0.490000,-0.770000,0.770000
86457,-0.089304,-0.007320,1.036024,0.490000,-0.840000,0.840000
86594,-0.091744,-0.006832,1.034560,0.490000,-0.770000,0.700000
86739,-0.089792,-0.011224,1.038952,0.910000,-0.840000,0.840000
86867,-0.091744,-0.007320,1.040416,0.840000,-1.260000,0.840000
86994,-0.118096,-0.001464,0.996496,-1.610000,-33.950001,2.940000
87152,-0.019520,0.001952,1.045784,0.700000,-0.350000,0.770000
87283,-0.015616,0.000488,1.043832,0.420000,-0.700000,0.700000
87415,-0.019032,-0.000976,1.041392,0.350000,-0.700000,0.630000
87538,-0.017568,0.001952,1.043832,0.420000,-0.700000,0.840000
87667,-0.017568,0.002440,1.044320,0.140000,-0.630000,0.770000
87782,-0.022936,0.009760,1.037976,0.350000,-0.140000,0.980000
87905,-0.018544,0.001464,1.037488,0.420000,-0.700000,0.770000
88025,-0.020008,-0.000488,1.040904,0.560000,-0.840000,0.770000
88180,-0.018544,0.001464,1.042856,0.560000,-0.770000,0.840000
88309,-0.020008,0.001464,1.042368,0.560000,-0.700000,0.770000
88444,-0.019520,0.000976,1.043344,0.490000,-0.840000,0.840000
88566,-0.019032,-0.000488,1.042368,0.490000,-0.770000,0.770000
88690,-0.018544,-0.001952,1.040416,0.490000,-0.770000,0.840000
88831,-0.022936,-0.002440,1.040904,0.560000,-0.700000,0.840000
88956,-0.017568,-0.001464,1.041880,0.490000,-0.700000,0.630000
89082,-0.018056,-0.003416,1.042368,0.700000,-0.770000,0.700000
89243,-0.018056,-0.001952,1.042368,0.140000,-0.840000,0.770000
89369,-0.020008,-0.000488,1.038464,-0.420000,-1.190000,0.980000
89495,-0.020496,-0.016592,1.046272,0.560000,-0.910000,0.840000
89628,-0.017080,-0.002440,1.041392,0.630000,-0.770000,0.910000
89753,-0.020008,0.000000,1.041392,0.980000,-0.560000,0.630000
89890,-0.019520,0.000000,1.039440,-0.420000,-1.190000,0.350000
90021,0.006832,0.012688,1.083360,1.540000,-0.840000,0.840000
90135,-0.017080,0.000488,1.043344,0.700000,-0.700000,0.770000
90287,-0.020496,0.000976,1.039440,-0.280000,-0.980000,1.540000
90421,-0.018544,-0.002928,1.041392,0.630000,-0.700000,0.770000
90552,-0.018544,-0.004880,1.041392,0.280000,-0.770000,2.240000
90677,-0.022448,0.005856,1.035536,-3.080000,-2.520000,-1.120000
90801,-0.016592,-0.000488,1.041392,0.490000,-0.840000,0.840000
90937,-0.012688,0.014152,1.033096,-2.170000,-1.400000,0.840000
91071,-0.016104,0.003416,1.038464,0.490000,-1.050000,9.100000
91198,-0.040504,-0.006344,0.988200,-3.430000,-0.770000,3.500000
91364,-0.020984,-0.034160,1.050176,-1.330000,2.450000,9.520000
91481,-0.045872,-0.010248,1.019920,2.800000,0.140000,12.110000
91605,-0.023424,-0.026840,1.024312,3.150000,-1.260000,11.340000
91724,-0.017080,0.049776,1.071160,0.630000,-5.040000,10.290000
91847,-0.010248,-0.007320,1.061888,4.900000,2.310000,9.590000
91976,-0.022448,0.000000,1.030656,2.100000,0.560000,9.450000
92108,-0.027328,0.034648,1.037488,7.910000,2.030000,12.880000
92237,-0.020496,0.016592,1.044320,2.730000,-1.120000,16.660000
92383,-0.032696,0.017080,1.017480,-0.560000,-0.350000,17.219999
92508,-0.038552,0.020984,1.025776,-7.140000,-1.820000,14.420000
92636,-0.022448,0.016104,1.071160,0.980000,4.970000,10.780000
92753,-0.054656,0.004392,1.017480,-3.290000,0.490000,13.790000
92869,-0.043920,-0.000488,1.017480,1.120000,-0.560000,12.250000
92987,-0.031720,0.003416,1.060424,0.980000,1.260000,13.790000
93121,-0.047336,0.049776,1.031144,0.910000,3.500000,11.060000
93245,-0.049776,0.035136,1.034072,0.980000,1.470000,13.300000
93397,-0.054656,0.055144,1.007720,1.400000,-3.430000,14.560000
93531,-0.053680,0.036600,1.054568,1.750000,-0.070000,10.570000
93669,-0.047824,0.083448,1.011136,-3.430000,-3.920000,14.490000
93799,-0.025376,0.066368,1.099464,2.030000,-4.760000,13.300000
93934,-0.034648,0.066368,1.047248,1.050000,-2.870000,14.630000
94065,-0.002440,0.058560,1.065304,-4.690000,-8.680000,20.160000
94190,-0.009272,0.036600,1.024800,-4.550000,-10.150000,27.020000
94307,0.028792,0.071736,1.057496,1.330000,7.000000,21.420000
94451,-0.021960,-0.025376,1.027240,1.470000,3.500000,14.140000
94575,-0.040992,0.130296,1.029680,7.700000,2.450000,16.450001
94696,-0.024400,0.035136,1.098976,9.800000,0.490000,20.440001
94823,-0.007320,0.067344,1.031632,-4.830000,5.250000,26.670000
94938,-0.030256,0.039040,1.031144,1.400000,-3.360000,12.180000
95069,-0.005856,0.000976,0.853024,43.959999,-1.890000,20.370001
95201,0.011224,0.187392,1.104344,-36.750000,-16.799999,35.139999
95322,0.008784,0.080520,1.179496,-21.420000,-11.060000,18.340000
95470,0.101504,0.059048,1.114592,-31.850000,-27.230000,-10.570000
95601,-0.013176,-0.054168,0.989664,53.619999,-0.490000,33.110001
95731,0.081984,0.069784,1.057496,11.480000,-3.990000,16.240000
95843,0.077104,0.051240,0.996496,4.410000,8.750000,3.360000
95969,0.000000,0.061000,1.041880,23.100000,-7.000000,20.719999
96096,-0.014640,-0.139080,1.076528,5.250000,-13.860000,24.780001
96224,-0.005368,-0.017080,0.935496,1.960000,2.310000,26.250000
96340,-0.022936,-0.023424,1.041880,-1.890000,-4.760000,27.370001
96507,0.078568,0.078568,0.969168,6.230000,8.400000,23.170000
96627,0.119072,0.051728,1.111176,5.880000,-1.050000,22.750000
96763,0.009272,0.017568,1.071160,-1.960000,4.480000,12.180000
96886,0.049288,0.043920,1.088728,-0.210000,-2.590000,18.690001
97011,0.040504,0.017568,1.057008,1.540000,-4.760000,15.330000
97129,0.031720,0.019520,1.070672,4.480000,-5.950000,15.610000
97254,0.056120,0.020984,1.079456,-1.540000,0.350000,10.710000
97361,0.043920,0.004392,1.071648,1.610000,-1.260000,7.420000
97513,0.041480,0.007320,1.013576,-1.750000,-3.010000,5.810000
97634,0.065880,0.013176,1.065792,-0.840000,-1.190000,3.990000
97761,0.028304,-0.013664,1.028216,2.730000,1.610000,-1.540000
97885,0.051728,0.008784,1.042856,2.380000,-3.920000,-1.470000
98002,0.051728,0.024400,1.058472,0.210000,3.220000,-11.900000
98121,0.039040,0.007320,1.025288,2.940000,0.980000,-16.940001
98249,0.041480,0.030256,1.095560,3.570000,-6.160000,-12.530000
98376,0.069296,0.048800,1.054080,1.610000,-2.520000,-17.780001
98507,0.021472,0.038552,1.017480,5.110000,1.610000,-15.820000
98632,0.032696,0.036600,1.040904,3.010000,-3.710000,-18.969999
98760,0.064416,0.080032,1.040904,2.940000,-3.990000,-16.450001
98880,0.040992,0.064416,1.051152,3.080000,-0.280000,-18.969999
99013,0.043920,0.066368,1.045296,3.780000,-6.580000,-18.129999
99127,0.065880,0.121512,1.016016,4.060000,-2.380000,-19.320000
99253,0.057584,0.094672,1.056520,3.920000,-5.950000,-21.770000
99371,0.062952,0.096136,1.034072,4.970000,-2.800000,-21.209999
99513,0.050752,0.119072,1.006256,6.580000,-7.280000,-28.770000
99625,0.044408,0.064416,1.049200,2.100000,-2.030000,-25.340000
99752,0.031720,0.121512,1.059448,9.520000,-4.900000,-12.740000
99889,0.043432,0.130784,1.022848,4.340000,-5.180000,-19.459999
100028,0.060512,0.157624,1.052616,-6.510000,1.750000,-18.059999
100160,0.033184,0.122488,1.029192,1.400000,2.030000,-19.389999
100284,0.026352,0.126392,1.025776,2.030000,-3.430000,-13.090000
100401,0.027328,0.142496,1.032120,5.810000,-4.130000,-18.480000
100544,0.010736,0.127368,0.998448,5.460000,0.490000,-15.750000
100665,0.027328,0.159088,1.048712,-2.310000,-5.880000,-12.460000
100795,0.016592,0.112728,1.012112,-5.880000,-0.840000,-21.559999
100918,0.026352,0.125416,1.027240,-1.890000,-4.690000,-21.420000
101036,0.031720,0.115656,1.057008,-1.050000,-4.900000,-20.020000
101155,0.014152,0.150304,1.049200,0.420000,-0.420000,-19.530001
101286,-0.104920,0.246440,1.097024,11.900000,-2.310000,-15.890000
101409,0.010248,0.104432,1.023336,3.570000,-4.690000,-12.040000
101555,0.013664,0.097112,0.955992,-0.560000,-12.180000,-21.840000
101678,0.015616,0.070760,1.065304,-0.350000,0.840000,-8.470000
101800,0.020984,0.135176,1.101416,-0.840000,0.350000,-7.070000
101918,-0.010736,0.046360,1.127768,1.890000,0.000000,-12.880000
102039,0.028792,0.123464,0.983808,-1.890000,1.470000,-7.840000
102156,0.004392,0.162992,1.031144,-5.950000,0.560000,-15.540000
102282,-0.002928,0.100528,1.025288,-3.150000,-3.710000,-15.820000
102422,-0.011224,0.092720,1.033096,-13.230000,1.400000,-12.110000
102572,-0.006832,0.140056,1.052128,2.870000,-2.520000,-25.340000
102707,-0.028304,0.111264,1.044320,-24.500000,2.590000,-11.270000
